"","2","6","10","19","80","91"
"1",0,0,0,0,0,0
"2",0,-0.901282568339765,0,0,0,0
"3",-3.88964865195444,0,0,0,0,4.40180503568606
"4",0,0,0,0,0,0
"5",0,0,0,0,-1.79369693860583,0
"6",0,0,0,0.266252764216393,0,5.66060031508367
"7",0,0,4.31084533942374,0,0,0
"8",-1.47698572078506,0,0,0,0,-0.329818061342616
"9",-3.30594882080166,0,2.7851587849549,0,0,0
"10",0,-7.5719815536296,0,2.29766683170569,0,0
"11",0,0,0,0,0,2.00098791561178
"12",3.83044003719765,0,0,0,0,-10.3552538218669
"13",0,0,0,0,8.76280442291953,1.51255280998856
"14",0,0,1.27301026304246,0,0,-1.07062515880123
"15",-0.999731851847575,0,0,0,0,0
"16",0,0,0,0,-2.37189006968967,0
"17",0,0,0,11.3530405415018,0,0
"18",0,0,0,2.46571314692136,-7.65273771977715,0
"19",0,0,3.86782615793704,0,-0.258476122908279,0
"20",0,0,-2.20762055767459,0,0,0
"21",0,0,0,0,-4.74362888252011,0
"22",0,0,0,0,0,1.54124520897896
"23",2.79215356488931,0,4.01097819486088,0,0,0
"24",0,0,0,0,0,0
"25",0,0,-4.19067890428277,0,0,0
"26",0,0,0,0,0.223579519167282,0
"27",0,0,0.511190283317242,0,0,2.88578774363353
"28",0,0,0,0,0,0
"29",0,2.47663263324721,2.58063324034603,0,0,2.47031293631514
"30",0,0,0,0,0,0
"31",0.169408873438035,0,0,0,0,2.3701701506785
"32",-1.03868513263599,0,0,4.19158968590678,-10.3225608573383,0
"33",0,0,0.550301317363273,0,0,0
"34",0,0,0,0,0,-1.0353468972975
"35",1.67632730507836,0.703972018418557,0,0,0,0
"36",0,5.01754673153525,0.617096067659984,3.15288416860843,0,0
"37",0,-0.0842563542018771,1.3751127974952,0,0,0
"38",0,0,0,0,0,0
"39",0,0,-0.980535374807594,0,0,0
"40",7.19398603079046,0,0,0,0,0
"41",0,0,-4.63624750875182,0,0,0
"42",0,0,-8.13845624826835,1.65096464528853,0,0
"43",0,-4.40213413886801,0,0,0,0
"44",0,0,0,-4.16452398601268,0,0
"45",0,0,-2.82512521926638,0,0,0
"46",0,-10.7019770622785,-2.80190988634288,0,0,-2.97883067775531
"47",3.90121896130527,0,-3.43198444314668,-0.784675709587338,0,0
"48",1.76568068253869,0,0,0,0,0
"49",0,0,0,0,-5.99914105295214,-0.532004345443985
"50",0,0,0,0,0,0.422767998589564
"51",0,0,0,0,0,-0.205526684443294
"52",-3.71681840303591,0,0,0,0,0
"53",0,0,0,0,0,0
"54",-0.798626038116852,0,0,1.2405863921374,0,0
"55",1.70434251376217,1.13743505030796,-0.429896762225522,0,0,0
"56",-2.34204703348101,0,0,0,4.25631848345372,2.19170653831428
"57",0,0,0,-6.72487014634621,-5.71725535383279,0
"58",0,0,0,0,-1.77136528642519,0
"59",0.500688131265912,0,3.51554039088801,0,-1.57005783877541,0
"60",0,0,2.07763695551564,0,0,-2.18758713945954
"61",0,-1.96628366675269,0,0,0,0
"62",0,0,0,0,0,0
"63",0,0,0,0,0,0
"64",0,0,0,0,0,0
"65",0,0,0,0,0,0
"66",0,-0.613982078089461,0,0,0,0
"67",3.64620313010528,0,0,0,0,0
"68",0,0,0,0,0,0
"69",0,3.70786532260244,0,1.31289303229864,0,0
"70",0,0,0,0,0,0
"71",0,0,-0.918669974656362,0,0,0
"72",0.916427763382597,0,0,0,0,0
"73",0,0,0,0,0,0
"74",0,0,0,2.10352711105104,0,0
"75",0.13298498953473,0,-1.13990676984586,-3.17364902663696,0,6.25780366271334
"76",0,0,0,0,0,0
"77",0,0,0,0,8.83697672856935,0
"78",1.29457230612055,0,2.30253516104588,0,0,-5.35353436608559
"79",0,0,0,0,0,6.79328429109337
"80",0,0,0,0,0,-8.89926195851
"81",0,0,0,0,0,0
"82",0,0,0,3.3619087106215,0,0
"83",0,-5.67490242542588,0,0,0,0
"84",0,0,0,0,0,0
"85",0,0,0,-6.49229020847411,0,0
"86",0,0,0,1.63471280719023,3.70341746108311,0
"87",0,0,0,0,0,0
"88",0,0,0,0,0,0
"89",0,0,0,1.63204072871804,0,0
"90",0,-0.606809321085257,-1.73804375918884,0,0,0
"91",5.07807164631836,-0.843421234910609,0,0,-5.24445174579829,0
"92",0,0,0,0,0,0
"93",2.14625274540533,3.84907026249124,0.639184780540838,0,0,0
"94",-5.06282841194472,0,0,0,0,0
"95",0,3.24346927048347,0,0,0,0
"96",0,5.59944518377102,0,0,3.61405888918855,1.29845845448284
"97",0,-2.6745884053938,0,0,0,0
"98",0,0,0,0,5.09367490433356,0
"99",0,0,0,0,0,0
"100",0,2.17214317128889,0,-1.61533223917635,0,0
"102",0,0,0,0,0,0
"103",0,0,0,0,0,0
"104",0,0,0,0,0,0
"105",0,0,0,0,0,0
"105",0,0,0,0,0,0
"106",0,0,0,0,0,0
"107",0,0,0,0,0,0
"108",0,0,0,0,0,0
"109",0,0,0,0,0,0
"110",0,0,0,0,0,0
